Brain avg,Elav avg,Repo avg,Transcript ID
178.52930203093237,434.33904376169522,323.58048668540675,CG7705
285.22707465621761,392.63729912528106,439.97096231220985,HDC16429
158.85060149898777,201.81108697364044,107.69513913645646,CG10043
626.24022450264647,593.01678225336968,406.30352681902423,CG40041
268.58151362791313,41.659270715706612,42.182192000535423,CG33096
1115.3648521170755,2171.8945936964424,1996.7982724867568,CG12749
40.51453993786771,29.979761345976044,33.294573752713475,HDC13282
5.3161119187347072,8.1001995531948605,7.568357041414802,CG30396
979.57475935301227,728.83822405504066,524.85934308267019,CG6174
906.55957865172934,940.93625608194418,1039.2984292995502,CG4882
177.89445149122213,72.634594475080263,46.2464446234981,CG31283
134.97622874206047,167.48441042827753,127.13004108250136,CG1295
263.45491022839377,542.96337313713252,670.01314362413189,CG14773
449.04810472721402,391.69806738119752,365.03612512926304,CG1939
182.05236443457602,169.49271764743429,146.6414790452292,CG2522
3392.7369819783717,2452.820351596215,1685.2976623051848,CG2368
137.26831319382089,84.788426146126156,21.767985189504333,CG5524
84.317743406604777,133.96277510372002,395.8755383103574,CG8874
1262.0515640946508,641.39818099350759,245.99199736617965,CG8400
322.0569629636372,341.05355014043937,214.26517948802621,CR_tc_GH14469
411.73238689494428,583.31060678971551,391.93435438008908,CG7908
13681.952072490432,12905.579788124202,15180.336547403736,CG5670
8.8133804179808486,3.6716359690142206,4.0562616418022897,CG30438
2129.0408580385292,579.6315455323587,451.80149951476244,CG5325
42.708968910201236,48.522058315224761,32.656338727857886,CG15313
397.78495897764475,520.02580690534921,431.01147993037131,CG4272
15.52935000146638,27.028769250162792,40.249925606076161,CG18243
224.0422747616357,196.99272482396287,98.977639708199177,CG13343
1224.8739134404,1573.2664769665475,463.66955255962591,CG6765
39.405353016165321,36.573456405266022,51.812275188580621,CG13473
158.02619284774897,167.27292894204521,195.80260308754242,CG4069
214.77484147508554,80.842248419733153,107.38581156444715,CG8595
2103.0678611544868,1962.1154493369734,1181.5300072142352,CG6072
45.592731820354729,47.687605940912114,48.967307411648967,S.C2R001527
127.10687795421377,88.640030853945021,114.45023185852844,CG9486
1732.6162046632348,858.66074284858951,954.23000235250288,CG10677
116.22262239765648,145.51640921089296,91.340410764511816,CG1218
441.44017716940346,449.09446171041645,321.95708757916066,CG14048
8432.2784127661926,6454.0804941936485,4980.151383331231,CG32552
2504.6847743834787,83.060038836880167,327.01869996031343,CG1545
753.34019087666661,108.66675792503077,139.97040905715548,HDC04522
43.781316826713052,34.281363510444073,45.688435818273341,CG11254
11359.834206387906,1613.5972089485831,1768.0456799947715,CG12505
5.8688915719579935,15.451163672024535,7.7192217698701908,CG14598
2309.4942537469865,1275.4198470052556,743.71713841901237,CG11360
14.013455273753161,24.973548690047039,29.170462294725393,CG12249
